StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q3_5_TEXT,Q4,Q5,Q6,Q7a,Q7a_1,Q7a_2_1,Q7a_2_2,Q7a_2_3,Q7a_2_4,Q7a_3,Q7b,Q7b_1,Q7c,Q7c_1,Q7c_2,Q7c_3,Q7d,Q7d_1,Q7d_2,Q7e,Q7e_1,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12a,Q13_1_1,Q13_2_1,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_5_TEXT,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17a,Q18,Q19,Q19_9_TEXT,Q20,Q20_5_TEXT,Q21_1,Q21_2,Q21_3,Q21_6,Q21_4,Q21_5,Q21_7,Q21_8,Q21_7_TEXT,Q22,Q23,Q3_recoded,Q19_recoded,Q16_6,Q16_7,Q13_1,Q13_2,consensus,X.1,X,X1.0.verify,X1.1.verify.others.research,X1.2.verify.own.research,X2..open.science...transparency,X3..replication...comparison.of.research,X3.2.replicate.own.research,X4.interest..teach..learn,X4.1.reapply.in.own.research,X5.missing,dat_rec,pro_rec,res_rec,con_rec,Rejection,label,rp_conservative,rp_liberal,access_some_data,access_some_code,access_some_data_code,access_all_data_code,Q10_recoded,definition_sum,definition_label
2022-05-19T21:30:03Z,2022-05-19T22:04:11Z,100,2047,TRUE,2022-05-19T22:04:12Z,R_3qTY9LpuAFOLKij,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,The ability to get the same results using the same data and methods as in the original study/paper,To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,To a great extent,Most of the time,To a great extent,Some of the time,Some of the time,Rarely,To a great extent,Most of the time,Always,Somewhat,Never,Strongly disagree,Agree,Strongly agree,Strongly agree,Agree,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Well, I did a few reproductions as a Reproducibility Committee member of a conference. I thought in reproducing some papers of my interest but never tried (I hope I will do!).",None,Some,Some,"Yes, some","Yes, some",No,"Yes, some",NA,25,50,Rarely,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,NA,"The lack of clear, easy-to-follow instructions on how to run analytic scripts limits reproduction or at least noticeably increases the time spent reproducing the work of others. In my opinion, having access to the code is not enough because authors, for example, do not usually associate the findings of an article (table, figure, statistics, etc.) with the corresponding scripts or analysis. One solution is as simple as writing a concise README: I ran this to create Figure 1, then ran this and that to get Table 2, etc. Alternatively, authors can provide a single entry point (main script) to run the entire analysis to produce all of the findings of a paper , but this is not always possible. So, some clear lines of instructions help a lot.",1,1,1,0,0,NA,Somewhat important,Very important,Very important,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Very important,Very important,"Learning. Attempting a reproduction is an excellent way to learn about the field (techniques, methods, etc) and understand others' research in details.  I would say also a way to start collaborations with peers...",11 - 15 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Spain,NA,Methods,Associate professor/lecturer,0,0,25,50,1,82,52,NA,NA,NA,1,NA,,NA,NA,NA,1,1,1,0,0,Standard,0,1,1,1,1,0,Verification/Peer-Review,3,Standard
2022-05-20T08:31:10Z,2022-05-20T08:37:30Z,100,380,TRUE,2022-05-20T08:37:31Z,R_1mwxgdEgORUjvpa,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,Somewhat,NA,To a great extent,Some of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Rarely,Very little,Never,Somewhat,Rarely,Never,Never,Very little,Some of the time,Never,Not at all,Never,Disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Yes,Yes,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,50,Rarely,Occasionally,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Rarely,Rarely,Rarely,Rarely,NA,0,0,1,1,0,NA,Very important,Somewhat important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Somewhat important,Somewhat important,NA,2 - 5 people,Research scientist,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Italy,I would like to be entered into the prize draw,Methods,Research scientist,0,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,0,Omit
2022-05-20T12:02:25Z,2022-05-20T12:21:38Z,100,1152,TRUE,2022-05-20T12:21:39Z,R_T136R4u4f2HARLX,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,"To publish data and software which led to the research results related to a published study/article. If the results are also data (GIS models/maps, simulation/modelling results) they should also be published",To a great extent,Most of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,Somewhat,Some of the time,To a great extent,Always,Always,Most of the time,To a great extent,Most of the time,Most of the time,Very little,Rarely,Agree,Disagree,Strongly agree,Agree,Agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,70,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Rarely,proprietary data formats or dependence on proprietary software,1,1,1,0,0,NA,Somewhat important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Very important,Somewhat important,"I do not have exact statistics/data about this, but I think reproducible research is more often cited? (this is basically a guess from my side)",6 - 10 people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Germany,NA,Methods,Research scientist,0,0,50,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,0,Transparency/Extension
2022-05-20T13:47:09Z,2022-05-20T14:22:01Z,100,2091,TRUE,2022-05-20T14:22:02Z,R_qInL61MWeeieD61,55+ years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,Somewhat,"My understanding is that the quantitative data my colleagues and I collect will be identical, or nearly so, to the data collected from the same site or similar sites by other researchers. Of course, the interpretation of those data will be subject to biases inherently present in each researcher.",Somewhat,Some of the time,0,0,0,Data visualization or mapping,Some of the time,Not at all,Never,To a great extent,Always,Never,Most of the time,Not at all,Never,Never,Not at all,Never,Agree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Yes,Yes,No,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Rarely,Rarely,Occasionally,Rarely,Frequently,Occasionally,Selective and subjective removal of data from a database based on personal biases that suggest that the apparently anomalous data are erroneous.,1,0,0,1,0,co-investigators,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Somewhat important,NA,2 - 5 people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,NA,Physical,Research scientist,1,0,10,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,Data Collection,NA,NA,0,0,0,NA,NA,2,Data Collection
2022-05-20T17:52:07Z,2022-05-20T18:04:38Z,100,750,TRUE,2022-05-20T18:04:38Z,R_3fpiI4D8bZ8O4oq,35-54 years old,Yes,Other (specify),Urban geography,Mixed Methods,Very little,I prefer using replicability. It means validate research results with a high degree of reliability if the analysis is replicated,To a great extent,Some of the time,0,0,Data analysis,Data visualization or mapping,Some of the time,Not at all,Never,Somewhat,Rarely,Always,Rarely,Somewhat,Never,Never,Very little,Never,Agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Yes,Yes,Yes,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Some urban geographical data is extremely hard to find (e.g. urban market values),1,0,1,1,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,NA,6 - 10 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,Chile,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,2,Standard
2022-05-22T08:37:23Z,2022-05-22T08:52:07Z,100,883,TRUE,2022-05-22T08:52:08Z,R_10rzTBB9mklhnar,35-54 years old,No,Other (specify),Geospatial Information Science,Mixed Methods,To a great extent,"Describing the methods used and provide access to input data and possible software so that the work can be replicated to the best possible extent (when possible coming to the same results). Where applicable, any third person should be able to reproduce relevant diagrams, tables, maps etc. from the provided materials.",To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,Somewhat,Some of the time,To a great extent,Always,Always,Most of the time,To a great extent,Always,Always,To a great extent,Some of the time,Disagree,Disagree,Agree,Agree,Strongly disagree,Agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Doubt in the results/interpretations,Some,Some,Some,"Yes, some","Yes, some","Yes, some",Did not attempt,NA,20,50,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Occasionally,"Understanding of the issue. Reproducibility does not always mean the ability to obtain the exact results of the prime researcher/team, but to replicate the research (e.g. if including interviews) and come to similar conclusions.",1,0,0,0,0,NA,Somewhat important,Very important,Somewhat important,Very important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat important,Very important,Somewhat important,NA,11 - 15 people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,NA,NA,Methods,Research scientist,0,0,20,50,1,5,53,1,1,NA,NA,NA,,NA,NA,NA,1,1,1,0,0,Transparency/Extension,0,1,1,1,1,0,Verification/Peer-Review,3,Transparency/Extension
2022-05-22T13:13:45Z,2022-05-22T13:25:17Z,100,691,TRUE,2022-05-22T13:25:17Z,R_3me5aCWhLQD0aKX,18-34 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,"The degree of openness and technical documentation allowing any other research with an appropriate skillset to use our methods, data, and computing environment to recreate the presented results.",To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,To a great extent,Always,To a great extent,Most of the time,Most of the time,Some of the time,To a great extent,Always,Always,Not at all,Never,Disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Verification of a new model on the same data involved reproduction of the original analysis.,All,None,None,"Yes, some","Yes, all","Yes, all",Did not attempt,Haven't tried.,15,30,Rarely,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Rarely,Occasionally,Occasionally,NA,1,0,1,1,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,Somewhat not important,Somewhat important,Somewhat important,NA,16+ people,Post-doctoral fellow,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Czech Republic,NA,Methods,Post-doctoral fellow,0,0,15,30,1,76,54,NA,NA,NA,NA,1,,NA,NA,NA,1,1,1,0,0,Transparency/Extension,1,1,1,1,1,0,Verification/Peer-Review,3,Transparency/Extension
2022-05-19T06:06:29Z,2022-05-23T02:01:18Z,100,330889,TRUE,2022-05-23T02:01:19Z,R_7Osv8YXMNHxJFdL,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,The ability to re-generate exactly the results published based on the data and code provided by the authors.,To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,To a great extent,Always,To a great extent,Most of the time,Most of the time,Never,To a great extent,Most of the time,Most of the time,Somewhat,Never,Disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Wanting to understand re-use tools/code of others, not so much interest in the actual results applicable for a given geographical area/dataset ( as I am a methodologist)",Some,Some,Some,"Yes, some","Yes, some","Yes, some",Did not attempt,NA,0.1,0.11,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,"Low levels of computational literacy, a lot of manual GIS workflows are irreproducible.",1,0,0,0,0,NA,Very important,Very important,Somewhat important,Somewhat important,Very important,Very important,Somewhat important,Somewhat not important,Somewhat important,Somewhat not important,NA,11 - 15 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Australia,I would like to be entered into the prize draw,Methods,Associate professor/lecturer,0,0,0.1,0.11,4,88,55,NA,NA,NA,NA,NA,,1,1,NA,1,1,1,0,0,Standard,0,1,1,1,1,0,Teaching/Learning,3,Standard
2022-05-23T12:51:55Z,2022-05-23T13:00:36Z,100,520,TRUE,2022-05-23T13:00:37Z,R_24i0A0k3ZKHmflz,35-54 years old,Yes,Other (specify),economic geography,Quantitative,Somewhat,It is possible to reproduce the results with the same data,Somewhat,Some of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Rarely,Somewhat,Rarely,Somewhat,Rarely,Rarely,Rarely,Very little,Rarely,Never,Not at all,Never,Disagree,Disagree,Agree,Agree,Agree,Strongly disagree,Yes,No,No,NA,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,NA,1,0,0,0,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,NA,6 - 10 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Poland,NA,Human,Associate professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Standard,NA,NA,0,0,0,NA,NA,1,Standard
2022-05-23T16:55:42Z,2022-05-23T17:11:51Z,100,968,TRUE,2022-05-23T17:11:52Z,R_AHX6WT4bPNoRptv,18-34 years old,Yes,Human geography,NA,Qualitative,To a great extent,"Working from a qualitative paradigm, research standards should be rigorous and transparent but qualitative research isn't necessarily reproducible - especially for ethnography, which is my preferred methodological approach. But outside of qualitative work I understand ""reproducibility"" to mean that statistical/data/empicial evidence should be able to be examined and analysis conducted by other researchers should be able to replicate the steps that the original researcher took to achieve their results.",Somewhat,Rarely,0,Data cleaning or pre-processing,0,Data visualization or mapping,Rarely,To a great extent,Always,Very little,Never,Never,Never,Very little,Rarely,Never,Not at all,Never,Strongly disagree,Agree,Disagree,Agree,Disagree,Strongly agree,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,epistemological frames,1,0,0,0,0,NA,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat not important,Not important,NA,1 person,Assistant professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Human,Assistant professor/lecturer,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,Transparency/Extension,NA,NA,0,0,0,NA,NA,3,Transparency/Extension
2022-05-23T17:25:31Z,2022-05-23T17:36:54Z,100,683,TRUE,2022-05-23T17:36:55Z,R_eyUhlpv9KYcyOeB,35-54 years old,Unsure,Nature and society,NA,Mixed Methods,To a great extent,Another scholar with access to the same data would produce results that are not different from mine in a statistically significant way.,To a great extent,Some of the time,0,0,Data analysis,0,Rarely,To a great extent,Always,To a great extent,Some of the time,Some of the time,Never,Not at all,Never,Never,Not at all,Never,Agree,Disagree,Agree,Strongly agree,Agree,Disagree,Yes,No,Yes,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Rarely,Rarely,Frequently,Occasionally,Occasionally,Frequently,"Some research has a major ethnographic component, which is never reproducible.",1,1,1,1,0,NA,Somewhat important,Somewhat important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,2 - 5 people,Post-doctoral fellow,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Nature/society,Post-doctoral fellow,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Standard,NA,NA,0,0,0,NA,NA,1,Standard
2022-05-23T23:38:29Z,2022-05-23T23:59:45Z,100,1275,TRUE,2022-05-23T23:59:46Z,R_3Ecz7SpdhM7C3Ub,55+ years old,Yes,Other (specify),"City Planning, Sustainability transformations",Mixed Methods,To a great extent,"Based on principles developed by Argyris and Schon and more recently and fully within different branches of Action Research, our research blends both traditional surveys, reflective workshops and other participatory methods, with the development of programs, such as ""Kool Routes to School"", which we then test and co-create with partners in schools, neighbourhoods, cities and regions. By reproducibility we do not claim universality, that is, that repeating the same experiment will produce the same results everywhere, but rather that some methods and /or results can be of interest to and useful for researchers and practitioners exploring similar issues in similar or even very different contexts.",Somewhat,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,0,Data visualization or mapping,Some of the time,Somewhat,Most of the time,To a great extent,Some of the time,Most of the time,Some of the time,Somewhat,Rarely,Never,Somewhat,Rarely,Disagree,Agree,Disagree,Agree,Agree,Agree,Yes,Yes,No,No,No,Yes,Yes,"Reproduction in different conditions and contexts helps to contrast and compare what works most of the time, some of the time, never. When a program such as our gender-sensitive, arts-aware Kool Routes to Schools works in very different schools, in different locations, during normal times, at home during the pandemic, and in public squares and quarantines eased, we could see what elements were important to reinforce. The Arts component became much more central to the program's resilience and to understanding and influencing participants' imaginaries regarding transportation and neighborhood life. In a sense we were ""reproducing"", with important adaptations, Safe Routes to School programs from the Global North (UK, US, Canada). We found very important modifications were central for them to work in the Global South (Chile).",Some,Some,Some,"Yes, some","Yes, some","Yes, some","Yes, all","We are very rigorous in presenting methods in scientific articles, but because we are using mostly qualitative data, which requires sensitive insightful handling by knowledgeable and skilled researchers, we do not publish detailed data, such as transcripts, particularly since participants often seek acknowledgement, rather than anonymity, because they trust us and want recognition of their contribution to the knowledge produced. We know we have developed the guidelines to respect this trust and intentions, but would require further consent to hand data forward to other researchers who are not known to participants.",80,60,Rarely,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Occasionally,"This is very relative -- if researchers adapt an instrument to their reality, has reproducibility been well served or undermine? I don't think anything we produce is absolutely true in all conditions. Everything is based on assumptions that reflect specific places and contexts. Speaking as someone from the Global South it is very troubling how often the Global North is taken as the norm and standard, when so many conditions are so different from our realities. We are ""othered"" and have to conform in ways that researchers from the Global North often do not. There is an assumption of universality for the latter, and exceptionality for our work.",1,1,1,1,0,"All of the above, especially the PI, but also researchers who attempt to reproduce. They must adapt models, methods and other elements for research to be reproducible in diverse contexts. This is paradoxical but mostly true.",Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,16+ people,Associate professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Chile,NA,Nature/society,Associate professor/lecturer,0,0,80,60,3,60,56,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,0,0,0,Transparency/Extension,0,1,1,1,1,0,Replication,0,Transparency/Extension
2022-05-25T18:05:14Z,2022-05-25T18:17:59Z,100,764,TRUE,2022-05-25T18:17:59Z,R_3G7GPEXtZFPEHKK,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,To a great extent,"Experimental reproducibility = can the experiment be reproduced in general with reported settings.
Instrumental reproducibility = will the instrument give the same results on the same sample or a replicate sample set with analytical replicates.
Biological/chemical reproducibility = will sample replication produce the same results?
Reproducibility/replication = speaks to standard, analytical, or biological error",To a great extent,Always,Obtaining or collecting data,0,0,0,Always,To a great extent,Always,To a great extent,Always,Some of the time,Most of the time,To a great extent,Always,Most of the time,Very little,Rarely,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,All,Some,None,No,No,No,"Yes, all",NA,50,40,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Occasionally,NA,1,0,0,0,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Physical,Associate professor/lecturer,0,0,50,40,5,65,57,NA,NA,NA,NA,NA,,NA,NA,1,0,1,1,0,0,Experiment,1,1,0,0,0,0,Missing,2,Experiment
2022-05-26T19:44:55Z,2022-05-26T19:56:00Z,100,664,TRUE,2022-05-26T19:56:01Z,R_3Pucsh39MsIuQ5D,55+ years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,Somewhat,To reproduce the outcomes that other independent researchers has generated and probably published,Somewhat,Rarely,0,0,Data analysis,Data visualization or mapping,Rarely,Somewhat,Some of the time,Very little,Rarely,Some of the time,Rarely,Somewhat,Some of the time,Some of the time,Very little,Rarely,NA,Agree,Strongly disagree,Agree,Disagree,Disagree,Yes,Yes,Yes,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,70,Occasionally,Frequently,Occasionally,Rarely,Rarely,Rarely,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,NA,1,0,0,0,0,NA,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,16+ people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United Kingdom of Great Britain and Northern Ireland,I would like to be entered into the prize draw,Methods,Full professor/lecturer,0,0,50,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Standard,NA,NA,0,0,0,NA,NA,0,Standard
2022-05-26T19:46:42Z,2022-05-26T20:04:00Z,100,1038,TRUE,2022-05-26T20:04:01Z,R_BVfuYTRnE10Qbzr,18-34 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,Somewhat,"Reproducibility for my research would involve making measured values public, as well as any datasets, so that others might look at the same data and come to a different conclusion. Re-sampling the sites I worked on would be next to impossible, however, due to permits in a foreign country.",Very little,Some of the time,0,Data cleaning or pre-processing,Data analysis,0,Most of the time,Somewhat,Most of the time,Somewhat,Some of the time,Never,Never,Not at all,Never,Never,Not at all,Never,Disagree,NA,NA,NA,Agree,NA,Yes,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,Rarely,Occasionally,Rarely,Frequently,Rarely,Occasionally,Rarely,Rarely,Frequently,Frequently,Occasionally,Rarely,"specifically in the context of archaeological research, and in some cases sampling of soils or sediments,                             once the original material runs out it is very difficult to acquire samples from the same locations, or contexts. I think that many people publish datasets of measurements, and describe their laboratory protocols, but it would be difficult for other completely separate researchers to acquire the same samples.",1,1,0,0,0,NA,Somewhat not important,Somewhat not important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat not important,Not important,Not important,Somewhat important,NA,NA,Other (specify),Researcher (policy),Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Canada,NA,Physical,Other (specify),0,0,40,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Data Collection,NA,NA,0,0,0,NA,NA,1,Data Collection
2022-05-26T19:48:03Z,2022-05-26T20:14:00Z,100,1556,TRUE,2022-05-26T20:14:01Z,R_1exeB5RduG5H4A2,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,"samples, data, and methods are curated and described such that another researcher is able to reproduce the results of a study",To a great extent,Some of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,To a great extent,Always,To a great extent,Always,Always,Most of the time,Somewhat,Rarely,Rarely,Not at all,Never,Disagree,Strongly disagree,Strongly agree,Agree,Disagree,Disagree,Yes,Yes,Yes,Yes,Yes,No,Yes,"suspicion that the study had come to wrong conclusion, i.e. was not reproduceable",NA,NA,NA,"Yes, some",No,"Yes, some",No,NA,70,70,Rarely,Occasionally,Frequently,Frequently,Occasionally,Frequently,Rarely,Rarely,Occasionally,Rarely,Occasionally,Never,unwillingness of researchers to include raw data in publications,1,0,1,0,0,NA,Very important,Very important,Very important,Somewhat important,Very important,Very important,Very important,Very important,Very important,Very important,NA,16+ people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,New Zealand,NA,Physical,Research scientist,0,0,70,70,1,14,58,1,1,NA,NA,NA,,NA,NA,NA,1,1,1,0,0,Transparency/Extension,NA,NA,1,0,0,0,Verification/Peer-Review,3,Transparency/Extension
2022-05-26T20:24:53Z,2022-05-26T20:35:09Z,100,616,TRUE,2022-05-26T20:35:10Z,R_2ctLOm178dUNGpS,35-54 years old,Yes,Nature and society,NA,Quantitative,To a great extent,Sharing data and code to allow others to reproduce research findings,To a great extent,Most of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,Somewhat,Some of the time,To a great extent,Most of the time,Most of the time,Some of the time,Somewhat,Some of the time,Some of the time,Somewhat,Some of the time,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Rarely,Rarely,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,NA,1,0,0,1,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat important,Very important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Nature/society,Associate professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,3,Transparency/Extension
